2022/06/29 10:47:38 pMyThingName = Thing_cardWriterV2_1d556f0a-828c-4762-91fb-dc47119380ea
2022/06/29 10:47:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:48:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:49:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:50:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:51:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:52:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:53:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:08 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:14 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:19 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:25 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:31 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:36 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:42 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:48 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:53 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:54:59 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:05 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:07 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:09 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:10 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:11 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:12 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:13 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:15 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:16 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:17 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:18 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:20 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:21 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:22 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:23 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:24 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:26 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:27 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:28 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:29 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:30 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:32 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:33 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:34 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:35 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:37 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:38 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:39 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:40 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:41 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:43 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:44 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:45 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:46 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:47 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:49 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:50 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:51 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:52 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:54 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:55 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:56 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:57 mqttClient.clientStatus.clientState = 3
2022/06/29 10:55:58 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:00 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:01 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:02 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:03 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:04 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:06 mqttClient.clientStatus.clientState = 3
2022/06/29 10:56:07 mqttClient.clientStatus.clientState = 3
